Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,Strategy,Asset,Weight,Commissions [$]
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,58778.7504757762,58778.7504757762,0.0,-9.778786092580521,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,"BollingerBandsBreakout(tp_pct=,sl_pct=)",AES,0.0587787504757762,
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,74.35897435897436,47636.4183685081,58778.7504757762,-18.956394984714855,-9.778786092580521,-74.28522667499773,8.488441831088084,-60.51421331440716,-8.751338367300272,-2.670359944306722,-3.43240519316032,-14.188477963388827,0.48757759666545913,-21.64232440360605,-21.64232440360605,53 days 00:00:00,53 days 00:00:00,1,0.0,-19.652232954936398,-19.652232954936398,-19.652232954936398,43 days 00:00:00,43 days 00:00:00,0.0,-19.652232954936398,,,"LarryWilliamsPriceAction(tp_pct=,sl_pct=)",AES,0.0587787504757762,25.504671774625777
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,74.35897435897436,51699.22820764876,58778.7504757762,-12.044356524804044,-9.778786092580521,-56.36270517685706,15.016847696996525,-43.29949468306366,-3.7532980499049744,-2.0503280889677264,-3.5593927819219804,-7.200432029688411,0.4953502867590972,-15.834921468381092,-15.834921468381092,43 days 00:00:00,43 days 00:00:00,3,0.0,-6.435917156706283,-12.127728060650988,-9.250263282214854,42 days 00:00:00,35 days 00:00:00,0.0,-9.220432404285003,-1.0471526012176473,,"MACDBollingerBandsMeanReversion(tp_pct=,sl_pct=)",AES,0.0587787504757762,28.565812896728517
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,65301.152491691595,65301.152491691595,11.096530571202592,-9.778786092580521,97.37653312604961,57.406449302748264,59.23711504193469,1.6962646934059344,inf,,14.513124885156145,0.3493883884571146,-0.0,,,,0,,,,,,,,,,,"MeanReversion(tp_pct=,sl_pct=)",AES,0.0587787504757762,
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,53.84615384615385,54982.24654991865,59106.45893013716,-6.458973515304919,-9.778786092580521,-35.042521739169295,16.326374721642566,-25.56128000388539,-2.1463749507547583,-1.814275060781801,-2.804778765605855,-3.7523643730116807,0.2767837558433587,-12.493863034363006,-12.493863034363006,35 days 00:00:00,35 days 00:00:00,1,0.0,-6.695535284709853,-6.695535284709853,-6.695535284709853,29 days 00:00:00,29 days 00:00:00,0.0,-6.695535284709853,,,"MichaelHarrisPriceAction(tp_pct=,sl_pct=)",AES,0.0587787504757762,27.205524978637698
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,23.076923076923077,55355.88571170522,58778.7504757762,-5.823303041260817,-9.778786092580521,-32.13675400392266,9.194882593825286,-23.298714852784098,-3.495069531992036,-2.4590264282467102,-5.518647024930485,-5.014567404178785,0.08270307064960196,-5.823303041260819,-5.823303041260819,56 days 00:00:00,56 days 00:00:00,3,0.0,-0.7497649778259508,-3.1716431354355423,-2.0176112778798605,4 days 00:00:00,3 days 00:00:00,0.0,-2.012600504022603,-2.9079602883882605,,"Momentum(tp_pct=,sl_pct=)",AES,0.0587787504757762,82.23299107599259
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,48.717948717948715,55507.491204065576,58778.7504757762,-5.565377360409812,-9.778786092580521,-30.926794589218463,18.933185376037137,-22.36564593712015,-1.6334702256896025,-1.4496717612271812,-3.209738744565149,-2.487074773297932,0.31479393842631315,-9.635299645986727,-9.635299645986727,28 days 00:00:00,28 days 00:00:00,3,33.33333333333333,1.466281318833751,-5.636362595991651,-2.4610444081525906,27 days 00:00:00,23 days 00:00:00,0.1681979290767369,-2.417104348939525,-1.0346944212982858,-654.8963687495798,"RSIDivergence(tp_pct=,sl_pct=)",AES,0.0587787504757762,29.5098801548481
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,58778.7504757762,58778.7504757762,0.0,-9.778786092580521,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,"Scalping(tp_pct=,sl_pct=)",AES,0.0587787504757762,
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,65301.152491691595,65301.152491691595,11.096530571202592,-9.778786092580521,97.37653312604961,57.406449302748264,59.23711504193469,1.6962646934059344,inf,,14.513124885156145,0.3493883884571146,-0.0,,,,0,,,,,,,,,,,"VolumeSpikeReversal(tp_pct=,sl_pct=)",AES,0.0587787504757762,
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,56386.2758958186,56386.2758958186,0.0,-15.447493341670071,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,"BollingerBandsBreakout(tp_pct=,sl_pct=)",AKAM,0.0563862758958186,
